[eval] step 0: accuracy=0.3594
{'loss': '0.08737', 'grad_norm': '3.2', 'learning_rate': '3e-06', 'num_tokens': '1.585e+04', 'completions/mean_length': '171.5', 'completions/min_length': '51', 'completions/max_length': '480', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '171.5', 'completions/min_terminated_length': '51', 'completions/max_terminated_length': '480', 'rewards/exact_answer_reward/mean': '0.4688', 'rewards/exact_answer_reward/std': '0.503', 'reward': '0.4688', 'reward_std': '0.503', 'frac_reward_zero_std': '0.25', 'entropy': '0.2471', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '69.14', 'epoch': '0.01562'}
{'loss': '0.09279', 'grad_norm': '2.168', 'learning_rate': '5.1e-07', 'num_tokens': '8.902e+06', 'completions/mean_length': '204.4', 'completions/min_length': '120', 'completions/max_length': '512', 'completions/clipped_ratio': '0.01562', 'completions/mean_terminated_length': '199.5', 'completions/min_terminated_length': '120', 'completions/max_terminated_length': '336', 'rewards/exact_answer_reward/mean': '0.9531', 'rewards/exact_answer_reward/std': '0.213', 'reward': '0.9531', 'reward_std': '0.213', 'frac_reward_zero_std': '0.75', 'entropy': '0.05198', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '86.71', 'epoch': '6.5'}
{'loss': '0.0007699', 'grad_norm': '1.957', 'learning_rate': '5.04e-07', 'num_tokens': '8.92e+06', 'completions/mean_length': '203.7', 'completions/min_length': '123', 'completions/max_length': '388', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '203.7', 'completions/min_terminated_length': '123', 'completions/max_terminated_length': '388', 'rewards/exact_answer_reward/mean': '0.7188', 'rewards/exact_answer_reward/std': '0.4532', 'reward': '0.7188', 'reward_std': '0.4532', 'frac_reward_zero_std': '0.625', 'entropy': '0.06161', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '60.19', 'epoch': '6.516'}
{'loss': '0.03777', 'grad_norm': '2.053', 'learning_rate': '4.98e-07', 'num_tokens': '8.94e+06', 'completions/mean_length': '223.2', 'completions/min_length': '115', 'completions/max_length': '380', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '223.2', 'completions/min_terminated_length': '115', 'completions/max_terminated_length': '380', 'rewards/exact_answer_reward/mean': '0.8281', 'rewards/exact_answer_reward/std': '0.3803', 'reward': '0.8281', 'reward_std': '0.3803', 'frac_reward_zero_std': '0.5', 'entropy': '0.05495', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '61.81', 'epoch': '6.531'}
{'loss': '0.03979', 'grad_norm': '1.506', 'learning_rate': '4.92e-07', 'num_tokens': '8.959e+06', 'completions/mean_length': '228.7', 'completions/min_length': '138', 'completions/max_length': '512', 'completions/clipped_ratio': '0.01562', 'completions/mean_terminated_length': '224.2', 'completions/min_terminated_length': '138', 'completions/max_terminated_length': '378', 'rewards/exact_answer_reward/mean': '0.8594', 'rewards/exact_answer_reward/std': '0.3504', 'reward': '0.8594', 'reward_std': '0.3504', 'frac_reward_zero_std': '0.625', 'entropy': '0.05213', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '87.3', 'epoch': '6.547'}
{'loss': '0.03096', 'grad_norm': '2.174', 'learning_rate': '4.86e-07', 'num_tokens': '8.981e+06', 'completions/mean_length': '249.9', 'completions/min_length': '137', 'completions/max_length': '512', 'completions/clipped_ratio': '0.01562', 'completions/mean_terminated_length': '245.8', 'completions/min_terminated_length': '137', 'completions/max_terminated_length': '430', 'rewards/exact_answer_reward/mean': '0.7812', 'rewards/exact_answer_reward/std': '0.4167', 'reward': '0.7812', 'reward_std': '0.4167', 'frac_reward_zero_std': '0.375', 'entropy': '0.06747', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '88.49', 'epoch': '6.562'}
{'loss': '0.02276', 'grad_norm': '2.207', 'learning_rate': '4.8e-07', 'num_tokens': '8.998e+06', 'completions/mean_length': '200.4', 'completions/min_length': '107', 'completions/max_length': '394', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '200.4', 'completions/min_terminated_length': '107', 'completions/max_terminated_length': '394', 'rewards/exact_answer_reward/mean': '0.875', 'rewards/exact_answer_reward/std': '0.3333', 'reward': '0.875', 'reward_std': '0.3333', 'frac_reward_zero_std': '0.625', 'entropy': '0.06035', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '59.33', 'epoch': '6.578'}
{'loss': '0.002325', 'grad_norm': '2.4', 'learning_rate': '4.74e-07', 'num_tokens': '9.021e+06', 'completions/mean_length': '259.1', 'completions/min_length': '134', 'completions/max_length': '435', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '259.1', 'completions/min_terminated_length': '134', 'completions/max_terminated_length': '435', 'rewards/exact_answer_reward/mean': '0.6719', 'rewards/exact_answer_reward/std': '0.4732', 'reward': '0.6719', 'reward_std': '0.4732', 'frac_reward_zero_std': '0.375', 'entropy': '0.08484', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '74.79', 'epoch': '6.594'}
{'loss': '0.02645', 'grad_norm': '2.337', 'learning_rate': '4.68e-07', 'num_tokens': '9.037e+06', 'completions/mean_length': '196.6', 'completions/min_length': '95', 'completions/max_length': '354', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '196.6', 'completions/min_terminated_length': '95', 'completions/max_terminated_length': '354', 'rewards/exact_answer_reward/mean': '0.75', 'rewards/exact_answer_reward/std': '0.4364', 'reward': '0.75', 'reward_std': '0.4364', 'frac_reward_zero_std': '0.5', 'entropy': '0.08108', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '47.57', 'epoch': '6.609'}
{'loss': '-0.001255', 'grad_norm': '2.415', 'learning_rate': '4.62e-07', 'num_tokens': '9.057e+06', 'completions/mean_length': '230.3', 'completions/min_length': '118', 'completions/max_length': '512', 'completions/clipped_ratio': '0.01562', 'completions/mean_terminated_length': '225.9', 'completions/min_terminated_length': '118', 'completions/max_terminated_length': '435', 'rewards/exact_answer_reward/mean': '0.7188', 'rewards/exact_answer_reward/std': '0.4532', 'reward': '0.7188', 'reward_std': '0.4532', 'frac_reward_zero_std': '0.5', 'entropy': '0.07901', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '89.46', 'epoch': '6.625'}
[eval] step 425: accuracy=0.5312
{'loss': '0.009891', 'grad_norm': '1.965', 'learning_rate': '4.56e-07', 'num_tokens': '9.075e+06', 'completions/mean_length': '193.8', 'completions/min_length': '115', 'completions/max_length': '430', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '193.8', 'completions/min_terminated_length': '115', 'completions/max_terminated_length': '430', 'rewards/exact_answer_reward/mean': '0.8906', 'rewards/exact_answer_reward/std': '0.3146', 'reward': '0.8906', 'reward_std': '0.3146', 'frac_reward_zero_std': '0.75', 'entropy': '0.05361', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '66.48', 'epoch': '6.641'}
{'loss': '-0.003324', 'grad_norm': '0.7768', 'learning_rate': '4.5e-07', 'num_tokens': '9.095e+06', 'completions/mean_length': '222.6', 'completions/min_length': '117', 'completions/max_length': '381', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '222.6', 'completions/min_terminated_length': '117', 'completions/max_terminated_length': '381', 'rewards/exact_answer_reward/mean': '0.6094', 'rewards/exact_answer_reward/std': '0.4917', 'reward': '0.6094', 'reward_std': '0.4917', 'frac_reward_zero_std': '0.875', 'entropy': '0.07708', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '62.89', 'epoch': '6.656'}
{'loss': '-0.0034', 'grad_norm': '2.265', 'learning_rate': '4.44e-07', 'num_tokens': '9.115e+06', 'completions/mean_length': '228.4', 'completions/min_length': '133', 'completions/max_length': '473', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '228.4', 'completions/min_terminated_length': '133', 'completions/max_terminated_length': '473', 'rewards/exact_answer_reward/mean': '0.5781', 'rewards/exact_answer_reward/std': '0.4978', 'reward': '0.5781', 'reward_std': '0.4978', 'frac_reward_zero_std': '0.625', 'entropy': '0.07369', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '72.74', 'epoch': '6.672'}
{'loss': '-0.0106', 'grad_norm': '0.9593', 'learning_rate': '4.38e-07', 'num_tokens': '9.133e+06', 'completions/mean_length': '195.8', 'completions/min_length': '119', 'completions/max_length': '302', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '195.8', 'completions/min_terminated_length': '119', 'completions/max_terminated_length': '302', 'rewards/exact_answer_reward/mean': '0.8438', 'rewards/exact_answer_reward/std': '0.366', 'reward': '0.8438', 'reward_std': '0.366', 'frac_reward_zero_std': '0.875', 'entropy': '0.05441', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '43.56', 'epoch': '6.688'}
{'loss': '-0.003761', 'grad_norm': '2.102', 'learning_rate': '4.32e-07', 'num_tokens': '9.153e+06', 'completions/mean_length': '230.6', 'completions/min_length': '111', 'completions/max_length': '446', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '230.6', 'completions/min_terminated_length': '111', 'completions/max_terminated_length': '446', 'rewards/exact_answer_reward/mean': '0.8594', 'rewards/exact_answer_reward/std': '0.3504', 'reward': '0.8594', 'reward_std': '0.3504', 'frac_reward_zero_std': '0.5', 'entropy': '0.07235', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '73.54', 'epoch': '6.703'}
{'loss': '0.01289', 'grad_norm': '2.409', 'learning_rate': '4.26e-07', 'num_tokens': '9.173e+06', 'completions/mean_length': '232.6', 'completions/min_length': '133', 'completions/max_length': '413', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '232.6', 'completions/min_terminated_length': '133', 'completions/max_terminated_length': '413', 'rewards/exact_answer_reward/mean': '0.7344', 'rewards/exact_answer_reward/std': '0.4452', 'reward': '0.7344', 'reward_std': '0.4452', 'frac_reward_zero_std': '0.625', 'entropy': '0.08297', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '67.16', 'epoch': '6.719'}
{'loss': '0.01359', 'grad_norm': '2.06', 'learning_rate': '4.2e-07', 'num_tokens': '9.194e+06', 'completions/mean_length': '235.8', 'completions/min_length': '134', 'completions/max_length': '512', 'completions/clipped_ratio': '0.03125', 'completions/mean_terminated_length': '226.9', 'completions/min_terminated_length': '134', 'completions/max_terminated_length': '432', 'rewards/exact_answer_reward/mean': '0.7344', 'rewards/exact_answer_reward/std': '0.4452', 'reward': '0.7344', 'reward_std': '0.4452', 'frac_reward_zero_std': '0.5', 'entropy': '0.08617', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '89.97', 'epoch': '6.734'}
{'loss': '-0.00819', 'grad_norm': '1.339', 'learning_rate': '4.14e-07', 'num_tokens': '9.21e+06', 'completions/mean_length': '186.1', 'completions/min_length': '109', 'completions/max_length': '263', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '186.1', 'completions/min_terminated_length': '109', 'completions/max_terminated_length': '263', 'rewards/exact_answer_reward/mean': '0.9531', 'rewards/exact_answer_reward/std': '0.213', 'reward': '0.9531', 'reward_std': '0.213', 'frac_reward_zero_std': '0.875', 'entropy': '0.06096', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '33.68', 'epoch': '6.75'}
{'loss': '0.02668', 'grad_norm': '2.835', 'learning_rate': '4.08e-07', 'num_tokens': '9.23e+06', 'completions/mean_length': '216.6', 'completions/min_length': '127', 'completions/max_length': '512', 'completions/clipped_ratio': '0.01562', 'completions/mean_terminated_length': '211.9', 'completions/min_terminated_length': '127', 'completions/max_terminated_length': '363', 'rewards/exact_answer_reward/mean': '0.8594', 'rewards/exact_answer_reward/std': '0.3504', 'reward': '0.8594', 'reward_std': '0.3504', 'frac_reward_zero_std': '0.5', 'entropy': '0.06857', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '88.31', 'epoch': '6.766'}
{'loss': '0.007963', 'grad_norm': '1.897', 'learning_rate': '4.02e-07', 'num_tokens': '9.247e+06', 'completions/mean_length': '204.5', 'completions/min_length': '120', 'completions/max_length': '512', 'completions/clipped_ratio': '0.01562', 'completions/mean_terminated_length': '199.6', 'completions/min_terminated_length': '120', 'completions/max_terminated_length': '381', 'rewards/exact_answer_reward/mean': '0.8594', 'rewards/exact_answer_reward/std': '0.3504', 'reward': '0.8594', 'reward_std': '0.3504', 'frac_reward_zero_std': '0.75', 'entropy': '0.06502', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '88.75', 'epoch': '6.781'}
{'loss': '-0.02118', 'grad_norm': '2.089', 'learning_rate': '3.96e-07', 'num_tokens': '9.264e+06', 'completions/mean_length': '191.6', 'completions/min_length': '124', 'completions/max_length': '323', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '191.6', 'completions/min_terminated_length': '124', 'completions/max_terminated_length': '323', 'rewards/exact_answer_reward/mean': '0.875', 'rewards/exact_answer_reward/std': '0.3333', 'reward': '0.875', 'reward_std': '0.3333', 'frac_reward_zero_std': '0.75', 'entropy': '0.06149', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '42.65', 'epoch': '6.797'}
{'loss': '0.02517', 'grad_norm': '1.158', 'learning_rate': '3.9e-07', 'num_tokens': '9.284e+06', 'completions/mean_length': '224', 'completions/min_length': '154', 'completions/max_length': '494', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '224', 'completions/min_terminated_length': '154', 'completions/max_terminated_length': '494', 'rewards/exact_answer_reward/mean': '0.9219', 'rewards/exact_answer_reward/std': '0.2705', 'reward': '0.9219', 'reward_std': '0.2705', 'frac_reward_zero_std': '0.875', 'entropy': '0.0511', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '85.62', 'epoch': '6.812'}
{'loss': '0.05803', 'grad_norm': '2.238', 'learning_rate': '3.84e-07', 'num_tokens': '9.305e+06', 'completions/mean_length': '252.5', 'completions/min_length': '168', 'completions/max_length': '512', 'completions/clipped_ratio': '0.07812', 'completions/mean_terminated_length': '230.5', 'completions/min_terminated_length': '168', 'completions/max_terminated_length': '408', 'rewards/exact_answer_reward/mean': '0.6719', 'rewards/exact_answer_reward/std': '0.4732', 'reward': '0.6719', 'reward_std': '0.4732', 'frac_reward_zero_std': '0.5', 'entropy': '0.08879', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '89.23', 'epoch': '6.828'}
{'loss': '-0.002978', 'grad_norm': '1.074', 'learning_rate': '3.78e-07', 'num_tokens': '9.325e+06', 'completions/mean_length': '215.9', 'completions/min_length': '106', 'completions/max_length': '400', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '215.9', 'completions/min_terminated_length': '106', 'completions/max_terminated_length': '400', 'rewards/exact_answer_reward/mean': '0.8125', 'rewards/exact_answer_reward/std': '0.3934', 'reward': '0.8125', 'reward_std': '0.3934', 'frac_reward_zero_std': '0.875', 'entropy': '0.07423', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '67.43', 'epoch': '6.844'}
{'loss': '0.002064', 'grad_norm': '1.492', 'learning_rate': '3.72e-07', 'num_tokens': '9.345e+06', 'completions/mean_length': '230.4', 'completions/min_length': '151', 'completions/max_length': '491', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '230.4', 'completions/min_terminated_length': '151', 'completions/max_terminated_length': '491', 'rewards/exact_answer_reward/mean': '0.8125', 'rewards/exact_answer_reward/std': '0.3934', 'reward': '0.8125', 'reward_std': '0.3934', 'frac_reward_zero_std': '0.75', 'entropy': '0.06295', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '83.09', 'epoch': '6.859'}
{'loss': '-0.00271', 'grad_norm': '1.159', 'learning_rate': '3.66e-07', 'num_tokens': '9.361e+06', 'completions/mean_length': '174.3', 'completions/min_length': '121', 'completions/max_length': '249', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '174.3', 'completions/min_terminated_length': '121', 'completions/max_terminated_length': '249', 'rewards/exact_answer_reward/mean': '0.8438', 'rewards/exact_answer_reward/std': '0.366', 'reward': '0.8438', 'reward_std': '0.366', 'frac_reward_zero_std': '0.875', 'entropy': '0.06181', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '31.07', 'epoch': '6.875'}
