[eval] step 0: accuracy=0.3594
{'loss': '0.08737', 'grad_norm': '3.201', 'learning_rate': '1e-06', 'num_tokens': '1.585e+04', 'completions/mean_length': '171.5', 'completions/min_length': '51', 'completions/max_length': '480', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '171.5', 'completions/min_terminated_length': '51', 'completions/max_terminated_length': '480', 'rewards/exact_answer_reward/mean': '0.4688', 'rewards/exact_answer_reward/std': '0.503', 'reward': '0.4688', 'reward_std': '0.503', 'frac_reward_zero_std': '0.25', 'entropy': '0.2471', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '68.8', 'epoch': '0.01562'}
{'loss': '-0.0005701', 'grad_norm': '2.485', 'learning_rate': '9.2e-08', 'num_tokens': '8.007e+06', 'completions/mean_length': '203.3', 'completions/min_length': '108', 'completions/max_length': '378', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '203.3', 'completions/min_terminated_length': '108', 'completions/max_terminated_length': '378', 'rewards/exact_answer_reward/mean': '0.4688', 'rewards/exact_answer_reward/std': '0.503', 'reward': '0.4688', 'reward_std': '0.503', 'frac_reward_zero_std': '0.25', 'entropy': '0.09011', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '60.97', 'epoch': '7.109'}
{'loss': '-0.01281', 'grad_norm': '2.529', 'learning_rate': '9e-08', 'num_tokens': '8.024e+06', 'completions/mean_length': '197.2', 'completions/min_length': '101', 'completions/max_length': '334', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '197.2', 'completions/min_terminated_length': '101', 'completions/max_terminated_length': '334', 'rewards/exact_answer_reward/mean': '0.5156', 'rewards/exact_answer_reward/std': '0.5037', 'reward': '0.5156', 'reward_std': '0.5037', 'frac_reward_zero_std': '0.125', 'entropy': '0.09294', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '45.85', 'epoch': '7.125'}
{'loss': '-0.01589', 'grad_norm': '1.737', 'learning_rate': '8.8e-08', 'num_tokens': '8.041e+06', 'completions/mean_length': '178.7', 'completions/min_length': '117', 'completions/max_length': '307', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '178.7', 'completions/min_terminated_length': '117', 'completions/max_terminated_length': '307', 'rewards/exact_answer_reward/mean': '0.5312', 'rewards/exact_answer_reward/std': '0.503', 'reward': '0.5312', 'reward_std': '0.503', 'frac_reward_zero_std': '0.625', 'entropy': '0.08865', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '49.91', 'epoch': '7.141'}
{'loss': '0.04571', 'grad_norm': '2.915', 'learning_rate': '8.6e-08', 'num_tokens': '8.055e+06', 'completions/mean_length': '151.7', 'completions/min_length': '82', 'completions/max_length': '308', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '151.7', 'completions/min_terminated_length': '82', 'completions/max_terminated_length': '308', 'rewards/exact_answer_reward/mean': '0.7188', 'rewards/exact_answer_reward/std': '0.4532', 'reward': '0.7188', 'reward_std': '0.4532', 'frac_reward_zero_std': '0.375', 'entropy': '0.08246', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '49.55', 'epoch': '7.156'}
{'loss': '0.01249', 'grad_norm': '1.335', 'learning_rate': '8.4e-08', 'num_tokens': '8.072e+06', 'completions/mean_length': '186.1', 'completions/min_length': '109', 'completions/max_length': '451', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '186.1', 'completions/min_terminated_length': '109', 'completions/max_terminated_length': '451', 'rewards/exact_answer_reward/mean': '0.8281', 'rewards/exact_answer_reward/std': '0.3803', 'reward': '0.8281', 'reward_std': '0.3803', 'frac_reward_zero_std': '0.75', 'entropy': '0.06842', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '68.72', 'epoch': '7.172'}
{'loss': '0.01254', 'grad_norm': '2.187', 'learning_rate': '8.2e-08', 'num_tokens': '8.09e+06', 'completions/mean_length': '194.6', 'completions/min_length': '138', 'completions/max_length': '316', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '194.6', 'completions/min_terminated_length': '138', 'completions/max_terminated_length': '316', 'rewards/exact_answer_reward/mean': '0.6406', 'rewards/exact_answer_reward/std': '0.4836', 'reward': '0.6406', 'reward_std': '0.4836', 'frac_reward_zero_std': '0.375', 'entropy': '0.07582', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '49.52', 'epoch': '7.188'}
{'loss': '-0.02914', 'grad_norm': '2.156', 'learning_rate': '8e-08', 'num_tokens': '8.106e+06', 'completions/mean_length': '175.2', 'completions/min_length': '47', 'completions/max_length': '313', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '175.2', 'completions/min_terminated_length': '47', 'completions/max_terminated_length': '313', 'rewards/exact_answer_reward/mean': '0.7344', 'rewards/exact_answer_reward/std': '0.4452', 'reward': '0.7344', 'reward_std': '0.4452', 'frac_reward_zero_std': '0.5', 'entropy': '0.09458', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '52.27', 'epoch': '7.203'}
{'loss': '0.002439', 'grad_norm': '2.107', 'learning_rate': '7.8e-08', 'num_tokens': '8.123e+06', 'completions/mean_length': '170.7', 'completions/min_length': '104', 'completions/max_length': '254', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '170.7', 'completions/min_terminated_length': '104', 'completions/max_terminated_length': '254', 'rewards/exact_answer_reward/mean': '0.7812', 'rewards/exact_answer_reward/std': '0.4167', 'reward': '0.7812', 'reward_std': '0.4167', 'frac_reward_zero_std': '0.625', 'entropy': '0.0769', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '35.89', 'epoch': '7.219'}
{'loss': '0.01569', 'grad_norm': '3.241', 'learning_rate': '7.6e-08', 'num_tokens': '8.139e+06', 'completions/mean_length': '167.8', 'completions/min_length': '110', 'completions/max_length': '270', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '167.8', 'completions/min_terminated_length': '110', 'completions/max_terminated_length': '270', 'rewards/exact_answer_reward/mean': '0.8281', 'rewards/exact_answer_reward/std': '0.3803', 'reward': '0.8281', 'reward_std': '0.3803', 'frac_reward_zero_std': '0.375', 'entropy': '0.08124', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '36.53', 'epoch': '7.234'}
{'loss': '0.03059', 'grad_norm': '2.065', 'learning_rate': '7.4e-08', 'num_tokens': '8.156e+06', 'completions/mean_length': '178.3', 'completions/min_length': '67', 'completions/max_length': '512', 'completions/clipped_ratio': '0.0625', 'completions/mean_terminated_length': '156.1', 'completions/min_terminated_length': '67', 'completions/max_terminated_length': '411', 'rewards/exact_answer_reward/mean': '0.8438', 'rewards/exact_answer_reward/std': '0.366', 'reward': '0.8438', 'reward_std': '0.366', 'frac_reward_zero_std': '0.625', 'entropy': '0.09953', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '92.46', 'epoch': '7.25'}
{'loss': '-0.000622', 'grad_norm': '1.875', 'learning_rate': '7.2e-08', 'num_tokens': '8.173e+06', 'completions/mean_length': '189.4', 'completions/min_length': '49', 'completions/max_length': '348', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '189.4', 'completions/min_terminated_length': '49', 'completions/max_terminated_length': '348', 'rewards/exact_answer_reward/mean': '0.6719', 'rewards/exact_answer_reward/std': '0.4732', 'reward': '0.6719', 'reward_std': '0.4732', 'frac_reward_zero_std': '0.625', 'entropy': '0.07492', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '50.4', 'epoch': '7.266'}
{'loss': '-0.00458', 'grad_norm': '1.644', 'learning_rate': '7e-08', 'num_tokens': '8.19e+06', 'completions/mean_length': '182.3', 'completions/min_length': '123', 'completions/max_length': '326', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '182.3', 'completions/min_terminated_length': '123', 'completions/max_terminated_length': '326', 'rewards/exact_answer_reward/mean': '0.7969', 'rewards/exact_answer_reward/std': '0.4055', 'reward': '0.7969', 'reward_std': '0.4055', 'frac_reward_zero_std': '0.625', 'entropy': '0.06125', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '43.51', 'epoch': '7.281'}
{'loss': '0.01269', 'grad_norm': '2.519', 'learning_rate': '6.8e-08', 'num_tokens': '8.208e+06', 'completions/mean_length': '200.6', 'completions/min_length': '121', 'completions/max_length': '366', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '200.6', 'completions/min_terminated_length': '121', 'completions/max_terminated_length': '366', 'rewards/exact_answer_reward/mean': '0.4219', 'rewards/exact_answer_reward/std': '0.4978', 'reward': '0.4219', 'reward_std': '0.4978', 'frac_reward_zero_std': '0.125', 'entropy': '0.09693', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '58.06', 'epoch': '7.297'}
{'loss': '0.01148', 'grad_norm': '1.919', 'learning_rate': '6.6e-08', 'num_tokens': '8.224e+06', 'completions/mean_length': '171.3', 'completions/min_length': '69', 'completions/max_length': '315', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '171.3', 'completions/min_terminated_length': '69', 'completions/max_terminated_length': '315', 'rewards/exact_answer_reward/mean': '0.7656', 'rewards/exact_answer_reward/std': '0.427', 'reward': '0.7656', 'reward_std': '0.427', 'frac_reward_zero_std': '0.625', 'entropy': '0.08482', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '47.81', 'epoch': '7.312'}
{'loss': '-0.005569', 'grad_norm': '2.836', 'learning_rate': '6.4e-08', 'num_tokens': '8.239e+06', 'completions/mean_length': '156.1', 'completions/min_length': '99', 'completions/max_length': '331', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '156.1', 'completions/min_terminated_length': '99', 'completions/max_terminated_length': '331', 'rewards/exact_answer_reward/mean': '0.6719', 'rewards/exact_answer_reward/std': '0.4732', 'reward': '0.6719', 'reward_std': '0.4732', 'frac_reward_zero_std': '0.5', 'entropy': '0.08083', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '43.93', 'epoch': '7.328'}
{'loss': '-0.01215', 'grad_norm': '2.369', 'learning_rate': '6.2e-08', 'num_tokens': '8.256e+06', 'completions/mean_length': '191.9', 'completions/min_length': '129', 'completions/max_length': '379', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '191.9', 'completions/min_terminated_length': '129', 'completions/max_terminated_length': '379', 'rewards/exact_answer_reward/mean': '0.625', 'rewards/exact_answer_reward/std': '0.488', 'reward': '0.625', 'reward_std': '0.488', 'frac_reward_zero_std': '0.25', 'entropy': '0.08203', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '61.56', 'epoch': '7.344'}
{'loss': '0.02427', 'grad_norm': '1.672', 'learning_rate': '6e-08', 'num_tokens': '8.272e+06', 'completions/mean_length': '176.9', 'completions/min_length': '59', 'completions/max_length': '357', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '176.9', 'completions/min_terminated_length': '59', 'completions/max_terminated_length': '357', 'rewards/exact_answer_reward/mean': '0.5938', 'rewards/exact_answer_reward/std': '0.495', 'reward': '0.5938', 'reward_std': '0.495', 'frac_reward_zero_std': '0.75', 'entropy': '0.103', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '50.96', 'epoch': '7.359'}
{'loss': '-0.04843', 'grad_norm': '2.39', 'learning_rate': '5.8e-08', 'num_tokens': '8.287e+06', 'completions/mean_length': '153.8', 'completions/min_length': '78', 'completions/max_length': '301', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '153.8', 'completions/min_terminated_length': '78', 'completions/max_terminated_length': '301', 'rewards/exact_answer_reward/mean': '0.7969', 'rewards/exact_answer_reward/std': '0.4055', 'reward': '0.7969', 'reward_std': '0.4055', 'frac_reward_zero_std': '0.625', 'entropy': '0.07577', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '42.42', 'epoch': '7.375'}
{'loss': '0.00521', 'grad_norm': '3.14', 'learning_rate': '5.6e-08', 'num_tokens': '8.303e+06', 'completions/mean_length': '184.6', 'completions/min_length': '57', 'completions/max_length': '512', 'completions/clipped_ratio': '0.01562', 'completions/mean_terminated_length': '179.4', 'completions/min_terminated_length': '57', 'completions/max_terminated_length': '388', 'rewards/exact_answer_reward/mean': '0.625', 'rewards/exact_answer_reward/std': '0.488', 'reward': '0.625', 'reward_std': '0.488', 'frac_reward_zero_std': '0', 'entropy': '0.1007', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '87.42', 'epoch': '7.391'}
{'loss': '0.03517', 'grad_norm': '2.278', 'learning_rate': '5.4e-08', 'num_tokens': '8.319e+06', 'completions/mean_length': '172.7', 'completions/min_length': '90', 'completions/max_length': '311', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '172.7', 'completions/min_terminated_length': '90', 'completions/max_terminated_length': '311', 'rewards/exact_answer_reward/mean': '0.7656', 'rewards/exact_answer_reward/std': '0.427', 'reward': '0.7656', 'reward_std': '0.427', 'frac_reward_zero_std': '0.5', 'entropy': '0.06951', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '47.23', 'epoch': '7.406'}
[eval] step 475: accuracy=0.4531
{'loss': '0.003671', 'grad_norm': '2.359', 'learning_rate': '5.2e-08', 'num_tokens': '8.335e+06', 'completions/mean_length': '161', 'completions/min_length': '127', 'completions/max_length': '205', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '161', 'completions/min_terminated_length': '127', 'completions/max_terminated_length': '205', 'rewards/exact_answer_reward/mean': '0.9375', 'rewards/exact_answer_reward/std': '0.244', 'reward': '0.9375', 'reward_std': '0.244', 'frac_reward_zero_std': '0.5', 'entropy': '0.05242', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '22.57', 'epoch': '7.422'}
{'loss': '0.0005735', 'grad_norm': '1.788', 'learning_rate': '5e-08', 'num_tokens': '8.352e+06', 'completions/mean_length': '196.7', 'completions/min_length': '94', 'completions/max_length': '309', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '196.7', 'completions/min_terminated_length': '94', 'completions/max_terminated_length': '309', 'rewards/exact_answer_reward/mean': '0.6562', 'rewards/exact_answer_reward/std': '0.4787', 'reward': '0.6562', 'reward_std': '0.4787', 'frac_reward_zero_std': '0.5', 'entropy': '0.06943', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '48.01', 'epoch': '7.438'}
{'loss': '-0.01278', 'grad_norm': '2.015', 'learning_rate': '4.8e-08', 'num_tokens': '8.369e+06', 'completions/mean_length': '191.7', 'completions/min_length': '90', 'completions/max_length': '327', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '191.7', 'completions/min_terminated_length': '90', 'completions/max_terminated_length': '327', 'rewards/exact_answer_reward/mean': '0.875', 'rewards/exact_answer_reward/std': '0.3333', 'reward': '0.875', 'reward_std': '0.3333', 'frac_reward_zero_std': '0.375', 'entropy': '0.07319', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '44.82', 'epoch': '7.453'}
{'loss': '0.01834', 'grad_norm': '1.738', 'learning_rate': '4.6e-08', 'num_tokens': '8.387e+06', 'completions/mean_length': '189.9', 'completions/min_length': '93', 'completions/max_length': '377', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '189.9', 'completions/min_terminated_length': '93', 'completions/max_terminated_length': '377', 'rewards/exact_answer_reward/mean': '0.5469', 'rewards/exact_answer_reward/std': '0.5017', 'reward': '0.5469', 'reward_std': '0.5017', 'frac_reward_zero_std': '0.625', 'entropy': '0.09087', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '61.47', 'epoch': '7.469'}
{'loss': '0.008653', 'grad_norm': '1.012', 'learning_rate': '4.4e-08', 'num_tokens': '8.403e+06', 'completions/mean_length': '164.8', 'completions/min_length': '74', 'completions/max_length': '234', 'completions/clipped_ratio': '0', 'completions/mean_terminated_length': '164.8', 'completions/min_terminated_length': '74', 'completions/max_terminated_length': '234', 'rewards/exact_answer_reward/mean': '0.7188', 'rewards/exact_answer_reward/std': '0.4532', 'reward': '0.7188', 'reward_std': '0.4532', 'frac_reward_zero_std': '0.875', 'entropy': '0.07788', 'clip_ratio/low_mean': '0', 'clip_ratio/low_min': '0', 'clip_ratio/high_mean': '0', 'clip_ratio/high_max': '0', 'clip_ratio/region_mean': '0', 'step_time': '31.19', 'epoch': '7.484'}
